d_codigo,Latitud,Longitud,c_estado
80953,25.08110607,-107.6950596,25
80954,25.00696596,-107.6637143,25
80955,25.0065462,-107.6088363,25
80956,24.98385201,-107.7007545,25
80957,24.98516895,-107.7781149,25
80960,25.12320569,-107.9502835,25
80963,25.11429991,-107.7688414,25
80964,25.1120704,-107.8358516,25
80965,25.05066277,-107.8915265,25
80966,25.06166697,-107.7906566,25
80967,25.18696,-107.8826673,25
81000,25.56228995,-108.4624368,25
81010,25.5827063,-108.4636102,25
81014,25.58932381,-108.463006,25
81015,25.59320304,-108.4644141,25
81016,25.58258071,-108.4598928,25
81017,25.5813275,-108.4569563,25
81018,25.58933341,-108.4552442,25
81020,25.57821631,-108.4716157,25
81028,25.59017345,-108.4694476,25
81029,25.58867465,-108.4785941,25
81030,25.57577994,-108.4621301,25
81040,25.5655338,-108.47006,25
81042,25.57631272,-108.4831964,25
81043,25.57264001,-108.4817314,25
81044,25.57993289,-108.4843861,25
81045,25.55826708,-108.4895232,25
81048,25.56004072,-108.4843048,25
81049,25.54593672,-108.4810239,25
81050,25.56662405,-108.4579738,25
81060,25.55445758,-108.4717269,25
81065,25.54789443,-108.4659008,25
81066,25.55191352,-108.4702622,25
81075,25.55777432,-108.4702264,25
81077,25.55556772,-108.4703925,25
81090,25.55479281,-108.4565888,25
81095,25.55021161,-108.4561859,25
81100,25.64463268,-108.4107456,25
81101,25.58203702,-108.5137109,25
81102,25.6517,-108.3868,25
81103,25.60198724,-108.4520015,25
81104,25.63884412,-108.5433859,25
81106,25.56824123,-108.4466968,25
81107,25.52007071,-108.4632246,25
81108,25.55208813,-108.4359794,25
81110,25.75318511,-108.8228522,25
81113,25.76948939,-108.8058357,25
81118,25.56579511,-108.8566946,25
81119,25.69698648,-108.8155801,25
81120,25.66546954,-108.6217034,25
81121,25.72562674,-108.7027628,25
81122,25.65968609,-108.6410816,25
81123,25.61901961,-108.7258341,25
81124,25.62561377,-108.7162279,25
81127,25.66069197,-108.62405,25
81128,25.60795903,-108.6641865,25
81130,25.73011672,-108.3472486,25
81131,25.73260269,-108.4830002,25
81132,25.70549816,-108.4172729,25
81133,25.68038006,-108.4640345,25
81134,25.74576361,-108.4526147,25
81135,25.73874501,-108.3525474,25
81136,25.71968851,-108.5050802,25
81140,25.70467535,-108.3466651,25
81141,25.70966212,-108.3347275,25
81142,25.69735,-108.3833,25
81143,25.6933744,-108.3696149,25
81144,25.62841883,-108.3978852,25
81147,25.64440337,-108.3729876,25
81148,25.54927865,-108.3646448,25
81149,25.54013979,-108.4096037,25
81160,25.47941253,-108.5196246,25
81161,25.47408447,-108.5254049,25
81162,25.50512968,-108.5217268,25
81163,25.42039126,-108.6613237,25
81164,25.51920099,-108.6078622,25
81165,25.54508998,-108.6689525,25
81166,25.50004318,-108.7207179,25
81167,25.50082625,-108.8347064,25
81170,25.44475111,-108.4533903,25
81173,25.4445263,-108.4579475,25
81174,25.38981713,-108.3462739,25
81175,25.4120964,-108.5526524,25
81176,25.36295052,-108.5639138,25
81177,25.33077751,-108.4699328,25
81178,25.40152092,-108.4270891,25
81180,25.51567963,-108.2656049,25
81181,25.535,-108.2169,25
81182,25.59351817,-108.3103643,25
81183,25.63413389,-108.2873545,25
81184,25.60330019,-108.219728,25
81186,25.5128832,-108.2271353,25
81189,25.47558125,-108.3454211,25
81190,25.35433304,-108.4356423,25
81197,25.29757116,-108.4713685,25
81200,25.79224761,-108.9886888,25
81210,25.8245283,-108.9719078,25
81215,25.81231052,-108.9740139,25
81216,25.80907225,-108.9720537,25
81217,25.81670508,-108.9654405,25
81218,25.81055892,-108.9636116,25
81220,25.80481737,-108.9871309,25
81223,25.81040574,-108.9797925,25
81224,25.80227208,-108.9774336,25
81225,25.79815963,-108.9842541,25
81226,25.80921404,-108.9916181,25
81227,25.80925486,-108.9892234,25
81228,25.82033026,-108.9841889,25
81229,25.81811098,-108.9904978,25
81230,25.80014273,-109.0134881,25
81233,25.8045918,-109.0264465,25
81234,25.81136614,-109.0142665,25
81235,25.80232688,-109.0124632,25
81236,25.81335125,-109.0126056,25
81237,25.80950484,-109.0069893,25
81238,25.81423137,-109.004232,25
81240,25.80140745,-108.9971238,25
81245,25.79438763,-109.0041526,25
81247,25.80746337,-109.0031958,25
81248,25.80641137,-108.9940167,25
81249,25.81201117,-108.9995276,25
81250,25.78878715,-108.9803713,25
81254,25.80211779,-108.962152,25
81255,25.79828149,-108.9511086,25
81256,25.78525787,-108.9741084,25
81257,25.78478694,-108.9765594,25
81259,25.79439902,-108.9787937,25
81260,25.77334392,-108.9662813,25
81263,25.78074625,-108.9702807,25
81265,25.76973051,-108.9670311,25
81270,25.77204927,-109.0077335,25
81271,25.77306539,-109.0147089,25
81277,25.78548502,-109.0109898,25
81278,25.79011257,-109.0273613,25
81280,25.7769228,-108.9940761,25
81285,25.76806237,-108.9824036,25
81289,25.78589928,-109.0016187,25
81290,25.75955232,-108.9993792,25
81293,25.75348268,-109.0079603,25
81294,25.75582474,-108.9900209,25
81295,25.75813928,-108.9846947,25
81300,25.97456225,-109.1814738,25
81303,25.8895154,-109.0949222,25
81304,25.924272,-109.0236291,25
81305,25.8798063,-109.0344109,25
81306,25.94860559,-109.1198143,25
81307,25.90140356,-109.1489649,25
81308,26.07903183,-109.0802279,25
81310,25.87480241,-109.1183419,25
81311,25.9429462,-109.1638239,25
81312,25.9418659,-109.1591627,25
81315,25.91916876,-109.1761133,25
81316,25.92811242,-109.1812056,25
81317,25.91548251,-109.1651661,25
81318,25.91199603,-109.1707903,25
81320,26.01661217,-109.3614485,25
81323,25.97074386,-109.3504399,25
81324,26.00964184,-109.2470114,25
81325,25.98540974,-109.3029275,25
81326,26.03598621,-109.2751028,25
81330,25.96867355,-109.3028978,25
81333,25.97461181,-109.283662,25
81334,26.29804957,-109.203118,25
81335,25.95594744,-109.3046656,25
81336,25.94869935,-109.2550499,25
81337,25.94386916,-109.3756637,25
81340,26.18944954,-109.0333077,25
81341,26.33397579,-108.9874845,25
81343,26.28610483,-109.0016686,25
81344,26.24895369,-109.0997133,25
81345,26.37565922,-109.0086373,25
81346,26.09527417,-108.9850529,25
81349,26.34654158,-109.0211693,25
81350,25.75946644,-109.3153165,25
81351,25.9313349,-109.188748,25
81353,25.76592962,-109.3407697,25
81360,25.8692272,-108.8971172,25
81361,25.83508738,-108.9804646,25
81363,25.84792544,-109.060055,25
81364,25.74043489,-109.0015167,25
81367,25.81470945,-109.1243823,25
81369,25.67666044,-109.0653391,25
81370,25.59043763,-109.0588809,25
81372,25.60226129,-109.0444728,25
81373,25.5972641,-109.0539009,25
81374,25.60372021,-109.0579869,25
81375,25.60582992,-109.0548929,25
81376,25.70574684,-108.9615356,25
81377,25.59864434,-109.0542288,25
81378,25.72150749,-109.1884913,25
81379,25.71521522,-109.0810928,25
81384,25.74056822,-108.9357723,25
81400,25.458925,-108.084764,25
81410,25.47604459,-108.0714379,25
81413,25.48094195,-108.0713023,25
81420,25.47476214,-108.0883898,25
81426,25.4807884,-108.0896932,25
81427,25.48235361,-108.0817517,25
81429,25.48229313,-108.0861217,25
81430,25.47240526,-108.0811063,25
81440,25.4647677,-108.06709,25
81448,25.46337009,-108.0600301,25
81450,25.4642353,-108.0798859,25
81460,25.45348979,-108.0742507,25
81470,25.44515743,-108.0676926,25
81474,25.44702448,-108.0771041,25
81475,25.43674194,-108.0611541,25
81476,25.44377293,-108.0583486,25
81477,25.44400902,-108.0552058,25
81478,25.44885788,-108.0565121,25
81479,25.45247475,-108.061864,25
81480,25.45909828,-108.0897757,25
81489,25.46699303,-108.0933031,25
81490,25.45874394,-108.0878297,25
81493,25.44004101,-108.0966879,25
81500,25.44958154,-108.1439448,25
81504,25.45424438,-108.2592221,25
81510,25.50525352,-108.1838489,25
81513,25.60015907,-108.1644565,25
81520,25.48137355,-108.1606218,25
81523,25.50383772,-108.11373,25
81524,25.57679785,-108.0886584,25
81525,25.55318821,-108.0570399,25
81530,25.41699282,-108.0581902,25
81533,25.43908249,-108.0358132,25
81535,25.32564978,-107.9798754,25
81540,25.2374248,-107.9961896,25
81543,25.26427094,-107.9520678,25
81544,25.22877907,-107.9082337,25
81545,25.19337243,-107.9556032,25
81600,25.36445419,-108.1596182,25
81610,25.37848504,-108.1308055,25
81613,25.39692463,-108.1239716,25
81620,25.35873277,-108.2441709,25
81621,25.3786,-108.1828,25
81622,25.38750703,-108.1693202,25
81623,25.42915096,-108.1174855,25
81624,25.33800869,-108.2754926,25
81625,25.35623569,-108.1721162,25
81630,25.31180496,-108.0458103,25
81632,25.35153146,-108.1527868,25
81635,25.26655226,-108.1687547,25
81639,25.24381869,-108.1324784,25
81640,25.26636631,-108.100637,25
81642,25.29058257,-108.0548388,25
81644,25.26335958,-108.0159524,25
81649,25.24466324,-108.0625858,25
81650,25.19878783,-108.2047072,25
81652,25.33517701,-108.3333654,25
81653,25.20382402,-108.3390484,25
81654,25.26242346,-108.2161757,25
81655,25.21508568,-108.1585473,25
81660,25.10878789,-107.9427002,25
81661,25.1916,-108.08365,25
81663,25.20640335,-108.0724793,25
81664,25.16243045,-108.1180974,25
81666,25.12076947,-108.1498285,25
81670,25.17425258,-108.0270256,25
81675,25.11368377,-107.964942,25
81680,25.07989593,-108.0552227,25
81690,25.05457056,-107.9158397,25
81700,26.70872442,-108.322868,25
81703,26.71361302,-108.3232409,25
81705,26.7017324,-108.3212695,25
81706,26.7055263,-108.3271562,25
81707,26.70773868,-108.3292232,25
81708,26.70770003,-108.3327929,25
81709,26.71824813,-108.3291869,25
81710,26.74152552,-108.314219,25
81712,26.85033272,-108.2524219,25
81713,26.80080573,-108.3440593,25
81715,26.68918331,-108.3874657,25
81716,26.72905685,-108.413389,25
81717,26.76380012,-108.3666997,25
81718,26.86046931,-108.4722109,25
81719,26.93990167,-108.4551253,25
81720,26.65646722,-108.1628051,25
81724,26.68661695,-108.1173579,25
81725,26.72525257,-108.0333396,25
81727,26.70170798,-108.1872251,25
81730,26.85495377,-108.1522834,25
81733,26.85212765,-108.1380691,25
81734,26.79904438,-108.1095401,25
81735,26.75021089,-108.1035792,25
81736,26.74681437,-108.1524394,25
81737,26.76645315,-108.1945075,25
81738,26.67277994,-108.3097223,25
81740,26.73527242,-108.507162,25
81743,26.6629634,-108.4863385,25
81745,26.62287076,-108.4898622,25
81746,26.61014204,-108.5869518,25
81749,26.71126332,-108.574472,25
81750,26.64282319,-108.0948277,25
81753,26.66748824,-108.0495461,25
81754,26.60239304,-108.0452416,25
81755,26.58162833,-108.1403552,25
81756,26.58097285,-108.2151434,25
81757,26.62770871,-108.2978368,25
81760,26.56363302,-108.3841956,25
81763,26.5197708,-108.275502,25
81764,26.44652148,-108.1833854,25
81765,26.53863982,-108.4004578,25
81766,26.37552948,-108.1144243,25
81770,26.49528397,-108.0988569,25
81773,26.56744876,-108.1600975,25
81774,26.52937965,-108.0470671,25
81775,26.48617138,-107.9951661,25
81776,26.41419182,-108.084994,25
81777,26.50814715,-108.1385118,25
81780,27.00073018,-108.2093999,25
81783,26.99980813,-108.2980474,25
81784,26.9421334,-108.2614128,25
81800,26.08908699,-108.7544917,25
81802,26.08043541,-108.7670773,25
81803,26.07742845,-108.7552869,25
81804,26.07083967,-108.7725578,25
81805,26.23971908,-108.7538043,25
81806,26.10959185,-108.7406858,25
81807,26.31546887,-108.578741,25
81810,26.46513377,-108.549072,25
81811,26.60406074,-108.4888177,25
81812,26.58021974,-108.4715339,25
81815,26.58210526,-108.6461206,25
81820,26.3718021,-108.6700698,25
81825,26.3656421,-108.5771334,25
81827,26.36079909,-108.6489524,25
81828,26.34735177,-108.7098601,25
81830,26.32093521,-108.4700619,25
81833,26.39881731,-108.7120166,25
81834,26.30739692,-108.9152311,25
81840,26.40586795,-108.3366326,25
81843,26.41008853,-108.4367569,25
81844,26.45660814,-108.3690777,25
81845,26.34212743,-108.4178769,25
81846,26.3059286,-108.31496,25
81847,26.22862727,-108.4476126,25
81850,26.34043809,-108.785485,25
81854,26.35236087,-108.7554824,25
81855,26.52173935,-108.781668,25
81856,26.29265272,-108.9376895,25
81860,26.39189784,-108.6113583,25
81864,26.21084098,-108.4814886,25
81870,26.03671423,-108.9513556,25
81871,26.0142,-108.8439,25
81872,26.01961347,-108.8360434,25
81873,26.2273096,-108.9542607,25
81874,26.00594699,-108.8118899,25
81876,26.20956374,-108.9535148,25
81877,26.06030376,-108.7216562,25
81878,26.12022327,-108.896882,25
81880,25.9855038,-108.8516103,25
81887,25.87132385,-108.9505964,25
81888,25.87580931,-108.8624115,25
81890,25.94818641,-108.9295956,25
81891,25.8932,-108.7004,25
81892,25.87066881,-108.8069902,25
81893,25.9650549,-108.8975908,25
81895,25.97834257,-108.9742557,25
81900,25.81967724,-108.2331739,25
81902,25.8485615,-108.3499165,25
81903,25.76806759,-108.2273846,25
81904,25.75395391,-108.3390001,25
81906,25.86827444,-108.1264936,25
81907,25.86136969,-107.9627866,25
81910,25.82305934,-108.2254597,25
81912,25.82428395,-108.226158,25
81913,25.82843181,-108.2220153,25
81915,25.7939,-108.3489,25
81916,25.81930268,-108.2304056,25
81920,26.06715882,-108.0594835,25
81924,26.15681189,-108.0374705,25
81930,26.05575203,-107.7926697,25
81933,25.9552923,-107.6582047,25
81935,25.8667,-107.6667,25
81940,25.90659233,-108.3812494,25
81943,26.22743754,-108.1833835,25
81945,26.1243256,-108.2126007,25
81946,25.9807702,-108.2321247,25
81947,25.94252947,-108.2128199,25
81950,25.95180164,-107.9817445,25
81960,25.93746934,-108.3956878,25
81963,25.93208538,-108.4359619,25
81964,26.01615333,-108.3484825,25
81965,26.02262146,-108.5519073,25
81967,25.97439531,-108.3773204,25
81970,25.72914103,-107.8774284,25
81971,25.77197237,-107.9092531,25
81972,26.01060007,-107.8670708,25
81973,25.84462953,-107.8420904,25
81975,25.83292431,-107.7436403,25
81976,26.13068942,-107.8229625,25
81977,25.78968624,-107.8015744,25
81980,25.80295653,-108.4803282,25
81983,25.8122233,-108.4786624,25
81985,25.8062672,-108.6516992,25
81986,25.78211651,-108.4738158,25
81988,25.72344843,-108.6019967,25
81989,25.6058,-108.1687,25
81990,25.67742191,-108.0419723,25
81991,25.75675,-108.0651,25
81993,25.80271016,-108.0455542,25
81995,25.72264826,-107.9951033,25
81996,25.61090408,-108.0988938,25
81997,25.67009044,-108.2253531,25
82000,23.20341008,-106.4265825,25
82010,23.22274677,-106.4182989,25
82013,23.21519985,-106.4191106,25
82014,23.22374989,-106.4179422,25
82015,23.22512882,-106.4191482,25
82016,23.22769065,-106.4204644,25
82017,23.23122443,-106.4286643,25
82018,23.2305067,-106.4198383,25
82019,23.23411352,-106.4214823,25
82020,23.21976769,-106.4064446,25
82028,23.21781256,-106.4044031,25
82030,23.2121865,-106.4162426,25
82035,23.21385774,-106.4147614,25
82037,23.21379297,-106.411557,25
82038,23.21289856,-106.4088846,25
82040,23.19290209,-106.4232099,25
82043,23.19419959,-106.4049229,25
82047,23.18965083,-106.4193431,25
82050,23.2160444,-106.3945237,25
82059,23.21924595,-106.3993861,25
82060,23.22301922,-106.392453,25
82070,23.23813682,-106.3851345,25
82080,23.21959653,-106.3836654,25
82089,23.20246571,-106.3603128,25
82090,23.22470835,-106.37082,25
82099,23.2148191,-106.3750175,25
82100,23.26339815,-106.4649525,25
82102,23.26439962,-106.4553176,25
82103,23.27789195,-106.4589286,25
82110,23.24853765,-106.4499584,25
82112,23.29565146,-106.4786519,25
82113,23.27278718,-106.4443019,25
82120,23.24443132,-106.4304205,25
82123,23.24298586,-106.4354036,25
82124,23.27465834,-106.4314665,25
82125,23.24896055,-106.4293845,25
82126,23.24438765,-106.4402547,25
82127,23.25707211,-106.4330353,25
82128,23.25419697,-106.4246285,25
82129,23.28399441,-106.4161717,25
82130,23.2562336,-106.4024122,25
82132,23.26554778,-106.4095306,25
82133,23.26419367,-106.4056279,25
82134,23.28150988,-106.3954453,25
82136,23.27038449,-106.3854374,25
82137,23.25156458,-106.397321,25
82138,23.25215313,-106.4158723,25
82139,23.26586343,-106.3795217,25
82140,23.23778332,-106.4283386,25
82143,23.23573654,-106.4276428,25
82144,23.23472972,-106.4312835,25
82146,23.23390244,-106.4267341,25
82147,23.2376151,-106.4296174,25
82148,23.23698378,-106.4348741,25
82149,23.23690519,-106.4407774,25
82150,23.19138455,-106.3347974,25
82153,23.23253471,-106.4126005,25
82154,23.26057301,-106.4145932,25
82155,23.23361757,-106.4165961,25
82156,23.23652935,-106.4178141,25
82157,23.24271923,-106.4186099,25
82158,23.2481154,-106.4126484,25
82159,23.24657526,-106.3957556,25
82160,23.25189839,-106.4032222,25
82163,23.2514413,-106.4078086,25
82164,23.24839085,-106.4027728,25
82165,23.2554682,-106.4103866,25
82170,23.24224205,-106.4070819,25
82180,23.22965116,-106.4025445,25
82183,23.23437606,-106.3967578,25
82185,23.22395596,-106.4035207,25
82186,23.22514577,-106.3979216,25
82187,23.22792177,-106.3959668,25
82188,23.22962966,-106.3956437,25
82190,23.24012346,-106.385679,25
82195,23.23600873,-106.3749254,25
82197,23.23847382,-106.3877234,25
82198,23.25595688,-106.3749705,25
82199,23.26371382,-106.3660528,25
82200,23.23075782,-106.2408024,25
82203,23.20440346,-106.2574099,25
82204,23.18448056,-106.2574971,25
82205,23.15554518,-106.1736735,25
82206,23.13625708,-106.2338847,25
82207,23.23194618,-106.3341569,25
82210,23.18851454,-106.2198752,25
82213,23.19326607,-106.2173196,25
82214,23.19591519,-106.2070937,25
82215,23.18639013,-106.2113535,25
82216,23.18084471,-106.2127696,25
82217,23.18386033,-106.2184419,25
82230,23.4628937,-106.2203837,25
82233,23.39008884,-106.2272511,25
82234,23.42946704,-106.2808345,25
82235,23.35710584,-106.2542432,25
82236,23.33702636,-106.2241645,25
82238,23.39345772,-106.3411002,25
82240,23.27522209,-106.2056298,25
82243,23.23821846,-106.2037116,25
82245,23.24522014,-106.2042516,25
82246,23.27017599,-106.2272149,25
82247,23.27894589,-106.2706033,25
82248,23.30607234,-106.2390317,25
82249,23.33325892,-106.2692081,25
82264,23.18392046,-106.3348255,25
82266,23.12421933,-106.2756506,25
82267,23.20570512,-106.3383429,25
82269,23.1651355,-106.2849738,25
82270,23.33819339,-106.4271775,25
82273,23.3493944,-106.3662578,25
82274,23.28333762,-106.3584186,25
82275,23.29870858,-106.4383104,25
82277,23.37762475,-106.4718368,25
82300,23.60229729,-106.1161504,25
82303,23.64036931,-106.0976227,25
82304,23.6570164,-106.0526642,25
82305,23.7221765,-106.0233923,25
82306,23.76694388,-105.9737818,25
82310,23.61011374,-106.2679081,25
82313,23.52591425,-106.2031795,25
82314,23.62556876,-106.207386,25
82320,23.55446967,-106.3981666,25
82329,23.51722393,-106.3012637,25
82330,23.45919211,-106.4272639,25
82334,23.41816203,-106.3948856,25
82335,23.39892325,-106.3885565,25
82350,23.54246913,-106.4780893,25
82353,23.56490613,-106.4574832,25
82354,23.50695372,-106.4631706,25
82355,23.51438753,-106.5060064,25
82360,23.55169796,-106.4873436,25
82363,23.57982927,-106.5119455,25
82365,23.64292651,-106.5024909,25
82366,23.6553467,-106.4074414,25
82369,23.61989262,-106.4083066,25
82370,23.46082349,-106.5204963,25
82373,23.44584025,-106.5689734,25
82380,23.51435581,-106.5748226,25
82384,23.47722624,-106.5996646,25
82400,22.82872026,-105.7717596,25
82410,22.84258466,-105.7827571,25
82419,22.84606532,-105.7892392,25
82420,22.84418157,-105.7735976,25
82430,22.84467248,-105.7683629,25
82440,22.8322144,-105.7674129,25
82457,22.82829203,-105.7855469,25
82458,22.83148689,-105.7896883,25
82459,22.83581124,-105.7780281,25
82460,22.82344672,-105.7730933,25
82470,22.82502117,-105.7788703,25
82478,22.82149148,-105.7793935,25
82500,22.90527077,-105.8115891,25
82505,22.86931691,-105.792831,25
82513,22.88419708,-105.6463962,25
82517,22.89029179,-105.5991074,25
82530,22.73467715,-105.8430159,25
82532,22.82826179,-105.9046576,25
82534,22.79138117,-105.7755049,25
82540,22.77676761,-105.6601985,25
82545,22.78969646,-105.694159,25
82550,22.71413183,-105.5819722,25
82553,22.80947737,-105.5932496,25
82554,22.78840339,-105.5231487,25
82560,22.53774395,-105.7376038,25
82563,22.52273976,-105.7217555,25
82564,22.63684297,-105.7819358,25
82580,22.61956315,-105.6034342,25
82590,22.52559417,-105.4590909,25
82591,22.54601681,-105.5328808,25
82592,22.60665247,-105.5319708,25
82600,23.29001737,-106.0644579,25
82603,23.30872791,-106.0801726,25
82604,23.3464875,-106.0972334,25
82605,23.2511143,-106.1500923,25
82607,23.26882967,-106.0760719,25
82608,23.22364115,-106.1493144,25
82610,23.58148153,-106.0538943,25
82613,23.72332601,-105.9887034,25
82614,23.67195716,-105.9647826,25
82616,23.56923848,-105.9736809,25
82617,23.58020667,-106.0942639,25
82620,23.16238474,-106.0902793,25
82625,23.1199738,-106.0435669,25
82628,23.20188567,-106.1704695,25
82630,23.54648875,-105.8251257,25
82635,23.50120663,-105.8214676,25
82636,23.53696241,-105.8610758,25
82637,23.54986974,-105.8559821,25
82640,23.3983275,-106.1536996,25
82642,23.48567952,-106.1039264,25
82643,23.53560564,-106.166461,25
82644,23.41778531,-106.209194,25
82646,23.28877224,-106.1246091,25
82647,23.35261436,-106.1899846,25
82648,23.38059179,-106.1293355,25
82650,23.39855935,-105.9365859,25
82653,23.43804723,-105.9047718,25
82655,23.51306651,-105.8719136,25
82656,23.48327102,-106.0338431,25
82658,23.35960481,-105.9670835,25
82660,23.43095715,-105.8576159,25
82663,23.45408028,-105.8259029,25
82666,23.41067586,-105.8694522,25
82667,23.43589807,-105.7609352,25
82670,23.36998311,-105.767118,25
82675,23.36481898,-105.9126413,25
82677,23.40198059,-105.7572454,25
82680,23.23923212,-106.0222837,25
82684,23.25501282,-105.9575973,25
82685,23.17608267,-105.9587941,25
82686,23.13910918,-105.9450665,25
82700,23.91706756,-106.8898006,25
82702,23.93081486,-106.8812528,25
82703,23.92232736,-106.8810831,25
82705,23.91168537,-106.8941056,25
82706,23.91763872,-106.9007864,25
82707,23.92733434,-106.8978345,25
82708,23.93064135,-106.8963949,25
82710,24.25072403,-106.8118335,25
82713,24.22984037,-106.7653495,25
82720,24.20417337,-106.7067523,25
82721,24.15705,-106.7315,25
82723,24.17628251,-106.6461456,25
82724,24.14567668,-106.7526461,25
82725,24.09165664,-106.7488241,25
82726,24.09981076,-106.6942609,25
82727,24.17462688,-106.7291042,25
82730,24.12858139,-106.8786187,25
82733,24.16482307,-106.9151702,25
82734,24.22423275,-106.8634311,25
82739,24.09857637,-106.8254425,25
82740,24.0298178,-106.9667524,25
82741,24.1542,-106.9994,25
82743,24.11820009,-106.9632379,25
82744,24.15232658,-107.0006057,25
82745,24.09484399,-106.9272084,25
82747,24.0592242,-106.9378816,25
82750,24.06235533,-106.8706086,25
82755,24.03797419,-106.8537597,25
82758,24.03579898,-106.8193836,25
82760,24.08798864,-106.8149004,25
82763,24.04889962,-106.7012812,25
82764,24.0546752,-106.7679581,25
82765,23.99440299,-106.7126121,25
82770,24.06331785,-106.9998174,25
82773,24.04622851,-107.0836349,25
82774,23.98393591,-106.9893962,25
82775,23.95767628,-106.8928851,25
82776,23.98308868,-106.9054278,25
82777,24.0251612,-106.8957948,25
82780,23.81520445,-106.8521724,25
82783,23.86109994,-106.8998944,25
82786,23.91722762,-106.8746351,25
82787,23.91420529,-106.926087,25
82788,23.94359586,-106.7981579,25
82790,23.86609678,-106.8605307,25
82793,23.89507953,-106.8167585,25
82794,23.93384595,-106.7363179,25
82795,23.90230602,-106.7265187,25
82796,23.82408172,-106.7869415,25
82797,23.80551522,-106.8340433,25
82800,22.98865269,-105.8543511,25
82802,22.99662179,-105.8596215,25
82803,22.99968841,-105.856267,25
82804,22.9939227,-105.8532856,25
82805,22.98332975,-105.8584878,25
82806,22.98657762,-105.8613291,25
82807,22.98821229,-105.8647405,25
82808,22.99271502,-105.8702721,25
82809,23.00094482,-105.8648076,25
82810,23.26495205,-105.8498904,25
82813,23.2941207,-105.7134465,25
82814,23.18495456,-105.6640684,25
82817,23.14310411,-105.8725593,25
82820,23.03800005,-106.211225,25
82823,22.97120624,-106.1379549,25
82824,22.93653586,-106.0968373,25
82825,23.09423463,-106.1687931,25
82826,23.01771263,-106.0566446,25
82827,23.08829027,-106.0788796,25
82830,23.08259592,-105.8114252,25
82832,22.95042441,-105.9470048,25
82833,23.09574319,-105.9881636,25
82834,23.12569629,-105.6573808,25
82835,22.98482736,-105.9208739,25
82839,23.03660811,-105.9590748,25
82850,22.9883085,-105.5117726,25
82853,22.85256873,-105.5261676,25
82860,23.09970326,-105.4688863,25
82863,23.04514541,-105.4301097,25
82864,23.03085204,-105.6210994,25
82865,23.07006102,-105.6122607,25
82866,23.10706255,-105.5880711,25
82870,22.8479466,-105.8939065,25
82871,22.91203357,-105.9005125,25
82872,22.89305172,-105.9729847,25
82874,22.94623923,-105.8112836,25
82875,22.99475645,-105.859046,25
82876,22.91517314,-105.8478753,25
82877,22.88161529,-105.9825865,25
82880,23.03822201,-105.7340381,25
82883,23.07611867,-105.7214387,25
82884,22.99858722,-105.6830051,25
82885,22.92288992,-105.6399297,25
82886,22.96768873,-105.6335333,25
82887,22.95713331,-105.7220381,25
82900,23.99826274,-106.4245612,25
82902,24.090789,-106.3895242,25
82904,23.93892045,-106.3595636,25
82905,23.93504873,-106.4214529,25
82906,23.83515689,-106.3672643,25
82907,23.86243862,-106.1977939,25
82909,23.88198467,-106.2456749,25
82910,23.94128285,-106.4248577,25
82912,23.94393219,-106.4159038,25
82913,23.94671397,-106.4159113,25
82916,23.93128773,-106.43192,25
82917,23.93640817,-106.4320074,25
82918,23.9392643,-106.4331589,25
82920,24.13927668,-106.6116777,25
82923,24.21761708,-106.5424402,25
82925,24.08583023,-106.4561797,25
82930,23.92897398,-106.1577206,25
82933,23.9631861,-106.2636618,25
82934,23.97832556,-106.1951357,25
82935,23.98591379,-106.1090742,25
82937,23.89835788,-105.8874288,25
82940,23.95318514,-106.6848669,25
82943,24.00326878,-106.6476274,25
82945,23.93044513,-106.5785831,25
82950,24.1141472,-106.0144478,25
82953,24.12364635,-106.0532161,25
82954,24.06826682,-106.2665758,25
82955,24.14175569,-106.2607666,25
82956,24.18824005,-106.0683909,25
82960,23.85750255,-106.6384638,25
82963,23.85948888,-106.6736469,25
82965,23.73759873,-106.796254,25
82966,23.77149975,-106.7134509,25
82967,23.65353758,-106.7577655,25
82968,23.7935,-106.6905,25
82969,23.72449912,-106.779562,25
82970,23.84657997,-106.4291664,25
82973,23.81871726,-106.401381,25
82974,23.85389044,-106.5428844,25
82975,23.89095935,-106.4610057,25
82976,23.96718822,-106.4724859,25
82980,23.72423139,-106.4073937,25
82983,23.75549895,-106.3492893,25
82984,23.67837542,-106.2260554,25
82985,23.62747397,-106.2789443,25
82990,23.77979439,-106.5690288,25
82993,23.74386532,-106.478174,25
82994,23.72055456,-106.5100541,25
82995,23.60541545,-106.6635219,25
82996,23.54296856,-106.6422193,25
83000,29.0834457,-110.953644,26
83010,29.0925664,-110.940232,26
83013,29.0953192,-110.9275652,26
83015,29.0871799,-110.9413497,26
83016,28.8386,-111.0436,26
83020,29.0931806,-110.9193691,26
83029,29.0923011,-110.9290554,26
83030,29.0873893,-110.9443301,26
83040,29.0863534,-110.9357614,26
83050,29.0838842,-110.9253299,26
83060,29.0775167,-110.926075,26
83067,29.0749183,-110.9335261,26
83068,29.0755679,-110.9316633,26
83070,29.0743688,-110.9454478,26
83078,29.0683748,-110.9737622,26
83079,29.0781138,-110.9394869,26
83080,29.0716369,-110.9473106,26
83089,29.0703372,-110.9510361,26
83090,29.0709313,-110.9409771,26
83100,29.1215053,-110.9670561,26
83103,29.1283727,-110.9759976,26
